تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1400/05/08,21:15,لیگ برتر ایران,1399-1400,هفته 30,سپاهان,1,2,-1,0,1,https://video.varzesh3.com/video/236512/
1400/05/13,19:30,جام حذفی ایران,1399-1400,نیمه نهایی,گل گهر سیرجان,2,1,1,3,1,https://video.varzesh3.com/video/236799/
1400/05/17,20:30,جام حذفی ایران,1399-1400,فینال,فولاد,0,0,0,1,0,https://video.varzesh3.com/video/236996/خلاصه-بازی-استقلال-0-2-فولاد-0-4
1400/06/22,21:30,لیگ نخبگان آسیا,2021,یک هشتم نهایی,الهلال,0,2,-2,0,1,https://video.varzesh3.com/video/238485/
1400/07/28,18:00,لیگ برتر ایران,1400-1401,هفته 1,هوادار,1,0,1,3,1,https://video.varzesh3.com/video/240236/
1400/08/03,18:00,لیگ برتر ایران,1400-1401,هفته 2,ذوب آهن,2,0,2,3,0,https://video.varzesh3.com/video/240530/
1400/08/08,18:00,لیگ برتر ایران,1400-1401,هفته 3,تراکتور,1,0,1,3,1,https://video.varzesh3.com/video/240780/
1400/08/14,16:00,لیگ برتر ایران,1400-1401,هفته 4,فجر سپاسی,1,1,0,1,0,https://video.varzesh3.com/video/241129/
1400/08/28,18:00,لیگ برتر ایران,1400-1401,هفته 5,نساجی مازندران,0,0,0,1,1,https://video.varzesh3.com/video/241873/
1400/09/03,16:00,لیگ برتر ایران,1400-1401,هفته 6,گل گهر سیرجان,3,0,3,3,0,https://video.varzesh3.com/video/242124/
1400/09/08,16:00,لیگ برتر ایران,1400-1401,هفته 7,صنعت نفت آبادان,1,1,0,1,0,https://video.varzesh3.com/video/242377/
1400/09/13,16:15,لیگ برتر ایران,1400-1401,هفته 8,پرسپولیس,0,0,0,1,1,https://video.varzesh3.com/video/242688/
1399/09/05,16:15,لیگ برتر ایران,1399-1400,هفته 3,ماشین سازی تبریز,1,0,1,3,1,https://video.varzesh3.com/video/223465/
1399/09/11,16:15,لیگ برتر ایران,1399-1400,هفته 4,پیکان,0,0,0,1,0,https://video.varzesh3.com/video/223763/
1399/09/17,16:15,لیگ برتر ایران,1399-1400,هفته 5,صنعت نفت آبادان,1,1,0,1,1,https://video.varzesh3.com/video/224062/
1399/09/23,15:45,لیگ برتر ایران,1399-1400,هفته 6,شهرخودرو مشهد,2,0,2,3,0,https://video.varzesh3.com/video/224345/
1399/09/28,15:00,لیگ برتر ایران,1399-1400,هفته 7,ذوب آهن,0,0,0,1,0,https://video.varzesh3.com/video/224597/
1399/10/10,16:20,لیگ برتر ایران,1399-1400,هفته 9,گل گهر سیرجان,2,1,1,3,0,https://video.varzesh3.com/video/225302/
1399/10/15,16:30,لیگ برتر ایران,1399-1400,هفته 10,آلومینیوم اراک,2,0,2,3,1,https://video.varzesh3.com/video/225545/
1399/10/22,16:35,لیگ برتر ایران,1399-1400,هفته 8,پرسپولیس,2,2,0,1,1,https://video.varzesh3.com/video/225918/
1399/10/29,14:30,لیگ برتر ایران,1399-1400,هفته 11,تراکتور,3,1,2,3,0,https://video.varzesh3.com/video/226280/
1399/11/04,16:45,لیگ برتر ایران,1399-1400,هفته 12,سایپا,0,1,-1,0,1,https://video.varzesh3.com/video/226550/
1399/11/10,15:00,لیگ برتر ایران,1399-1400,هفته 13,نفت مسجدسلیمان,1,1,0,1,0,https://video.varzesh3.com/video/226916/
1399/11/17,17:00,لیگ برتر ایران,1399-1400,هفته 14,نساجی مازندران,1,0,1,3,1,https://video.varzesh3.com/video/227322/
1399/11/25,17:10,لیگ برتر ایران,1399-1400,هفته 15,سپاهان,0,2,-2,0,0,https://video.varzesh3.com/video/227943/
1399/12/11,15:00,لیگ برتر ایران,1399-1400,هفته 16,مس رفسنجان,1,1,0,1,0,https://video.varzesh3.com/video/228895/
1399/12/16,17:30,لیگ برتر ایران,1399-1400,هفته 17,فولاد,1,0,1,3,1,https://video.varzesh3.com/video/229220/
1399/12/21,17:30,جام حذفی ایران,1399-1400,1/16 نهایی,پیکان,2,1,1,3,0,https://video.varzesh3.com/video/229510/
1399/12/27,16:00,لیگ برتر ایران,1399-1400,هفته 18,ماشین سازی تبریز,2,0,2,3,0,https://video.varzesh3.com/video/229871/
1400/01/14,18:50,لیگ برتر ایران,1399-1400,هفته 19,پیکان,0,0,0,1,1,https://video.varzesh3.com/video/230714/
1400/01/27,00:45,لیگ نخبگان آسیا,2021,هفته 1,الاهلی عربستان,5,2,3,3,1,https://video.varzesh3.com/video/231393/
1400/01/30,00:45,لیگ نخبگان آسیا,2021,هفته 1,الشرطه عراق,3,0,3,3,0,https://video.varzesh3.com/video/231544/
1400/02/01,22:15,لیگ نخبگان آسیا,2021,هفته 1,الدحیل,3,4,-1,0,0,https://video.varzesh3.com/video/231665/
1400/02/05,00:45,لیگ نخبگان آسیا,2021,هفته 1,الدحیل,2,2,0,1,1,https://video.varzesh3.com/video/231824/
1400/02/08,00:45,لیگ نخبگان آسیا,2021,هفته 1,الاهلی عربستان,0,0,0,1,0,https://video.varzesh3.com/video/231980/
1400/02/10,22:15,لیگ نخبگان آسیا,2021,هفته 1,الشرطه عراق,1,0,1,3,1,https://video.varzesh3.com/video/232119/
1398/11/17,15:30,لیگ برتر ایران,1398-1399,هفته 19,پرسپولیس,2,2,0,1,0,https://video.varzesh3.com/video/209273/
1398/11/21,18:00,لیگ نخبگان آسیا,2020,هفته 1,الشرطه عراق,1,1,0,1,0,https://video.varzesh3.com/video/209577/
1398/11/28,19:00,لیگ نخبگان آسیا,2020,هفته 1,الاهلی عربستان,1,2,-1,0,0,https://video.varzesh3.com/video/210015/
1398/12/04,18:30,لیگ برتر ایران,1398-1399,هفته 20,ذوب آهن,2,1,1,3,1,https://video.varzesh3.com/video/210365/
1398/12/08,16:00,لیگ برتر ایران,1398-1399,هفته 21,گل گهر سیرجان,0,1,-1,0,0,https://video.varzesh3.com/video/210607/
1399/04/04,21:00,لیگ برتر ایران,1398-1399,هفته 17,فولاد,1,2,-1,0,0,https://video.varzesh3.com/video/216119/
1399/04/09,21:00,لیگ برتر ایران,1398-1399,هفته 22,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/216377/
1399/04/21,21:00,لیگ برتر ایران,1398-1399,هفته 24,تراکتور,0,0,0,1,1,https://video.varzesh3.com/video/216990/
1399/04/27,21:00,لیگ برتر ایران,1398-1399,هفته 25,صنعت نفت آبادان,2,0,2,3,0,https://video.varzesh3.com/video/217310/
1399/05/02,21:00,لیگ برتر ایران,1398-1399,هفته 26,نساجی مازندران,1,1,0,1,1,https://video.varzesh3.com/video/217602/
1399/05/06,20:30,لیگ برتر ایران,1398-1399,هفته 23,پارس جنوبی جم,2,0,2,3,0,https://video.varzesh3.com/video/217804/
1399/05/11,21:30,لیگ برتر ایران,1398-1399,هفته 27,سپاهان,2,1,1,3,1,https://video.varzesh3.com/video/218065/
1399/05/16,20:00,لیگ برتر ایران,1398-1399,هفته 28,شهرخودرو مشهد,2,2,0,1,0,https://video.varzesh3.com/video/218294/
1399/05/20,20:30,جام حذفی ایران,98-99,1/4 نهایی,سپاهان,2,0,2,3,1,https://video.varzesh3.com/video/218511/
1399/05/25,20:45,لیگ برتر ایران,1398-1399,هفته 29,پیکان,1,1,0,1,1,https://video.varzesh3.com/video/218784/
1399/05/30,20:45,لیگ برتر ایران,1398-1399,هفته 30,شاهین شهرداری بوشهر,4,1,3,3,0,https://video.varzesh3.com/video/219040/
1399/06/05,19:00,جام حذفی ایران,98-99,نیمه نهایی,پرسپولیس,2,2,0,1,0,https://video.varzesh3.com/video/219355/
1399/06/13,18:15,جام حذفی ایران,98-99,فینال,تراکتور,2,3,-1,0,1,https://video.varzesh3.com/video/219695/
1399/06/24,22:30,لیگ نخبگان آسیا,2020,هفته 1,الوحده امارات,0,0,0,1,0,
1399/06/30,22:30,لیگ نخبگان آسیا,2020,هفته 1,الشرطه عراق,1,1,0,1,1,https://video.varzesh3.com/video/220401/
1399/07/02,18:30,لیگ نخبگان آسیا,2020,هفته 1,الاهلی عربستان,3,0,3,3,1,https://video.varzesh3.com/video/220500/
1399/07/05,21:15,لیگ نخبگان آسیا,2020,یک هشتم نهایی,پاختاکور,1,2,-1,0,0,https://video.varzesh3.com/video/220642/
1399/08/17,16:30,لیگ برتر ایران,1399-1400,هفته 1,مس رفسنجان,2,0,2,3,1,https://video.varzesh3.com/video/222623/
1399/08/30,16:40,لیگ برتر ایران,1399-1400,هفته 2,فولاد,1,2,-1,0,0,https://video.varzesh3.com/video/223226/
1398/02/21,21:30,لیگ برتر ایران,1397-1398,هفته 29,صنعت نفت آبادان,0,0,0,1,0,https://video.varzesh3.com/video/191370/
1398/02/26,21:30,لیگ برتر ایران,1397-1398,هفته 30,سپیدرود رشت,2,1,1,3,1,https://video.varzesh3.com/video/191683/
1398/02/30,22:30,لیگ نخبگان آسیا,2019,هفته 1,العین امارات,2,1,1,3,0,https://video.varzesh3.com/video/191969/
1398/06/01,18:00,لیگ برتر ایران,1398-1399,هفته 1,ماشین سازی تبریز,0,1,-1,0,0,https://video.varzesh3.com/video/198282/
1398/06/07,19:00,لیگ برتر ایران,1398-1399,هفته 2,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/198741/
1398/06/24,19:45,لیگ برتر ایران,1398-1399,هفته 3,نفت مسجدسلیمان,1,1,0,1,0,https://video.varzesh3.com/video/199748/
1398/06/31,16:00,لیگ برتر ایران,1398-1399,هفته 4,پرسپولیس,0,1,-1,0,1,https://video.varzesh3.com/video/200339/
1398/07/04,18:30,لیگ برتر ایران,1398-1399,هفته 5,ذوب آهن,2,2,0,1,0,https://video.varzesh3.com/video/200602/
1398/07/08,18:15,جام حذفی ایران,98-99,1/16 نهایی,گل ریحان البرز,3,1,2,3,0,https://video.varzesh3.com/video/200822/
1398/07/12,16:00,لیگ برتر ایران,1398-1399,هفته 6,گل گهر سیرجان,2,1,1,3,1,https://video.varzesh3.com/video/201117/
1398/07/25,16:50,جام حذفی ایران,98-99,1/8 نهایی,فجر سپاسی,3,0,3,3,1,https://video.varzesh3.com/video/201956/
1398/07/29,16:45,لیگ برتر ایران,1398-1399,هفته 7,سایپا,4,0,4,3,0,https://video.varzesh3.com/video/202163/
1398/08/03,19:00,لیگ برتر ایران,1398-1399,هفته 8,پارس جنوبی جم,2,0,2,3,1,https://video.varzesh3.com/video/202451/
1398/08/10,18:00,لیگ برتر ایران,1398-1399,هفته 9,تراکتور,4,2,2,3,0,https://video.varzesh3.com/video/202977/
1398/08/14,15:30,لیگ برتر ایران,1398-1399,هفته 10,صنعت نفت آبادان,5,0,5,3,1,https://video.varzesh3.com/video/203261/
1398/09/04,15:30,لیگ برتر ایران,1398-1399,هفته 11,نساجی مازندران,2,1,1,3,0,https://video.varzesh3.com/video/204374/
1398/09/09,15:00,لیگ برتر ایران,1398-1399,هفته 12,سپاهان,2,2,0,1,0,https://video.varzesh3.com/video/204729/
1398/09/14,15:00,لیگ برتر ایران,1398-1399,هفته 13,شهرخودرو مشهد,1,0,1,3,1,https://video.varzesh3.com/video/205050/
1398/09/18,17:30,لیگ برتر ایران,1398-1399,هفته 14,پیکان,2,2,0,1,0,https://video.varzesh3.com/video/205380/
1398/09/23,17:30,لیگ برتر ایران,1398-1399,هفته 15,شاهین شهرداری بوشهر,4,1,3,3,1,https://video.varzesh3.com/video/205754/
1398/09/28,17:30,لیگ برتر ایران,1398-1399,هفته 16,ماشین سازی تبریز,1,2,-1,0,1,https://video.varzesh3.com/video/206075/
1398/11/05,17:50,لیگ نخبگان آسیا,2020,مرحله دوم مقدماتی,الکویت,3,0,3,3,1,https://video.varzesh3.com/video/208482/
1398/11/08,18:45,لیگ نخبگان آسیا,2020,پلی‌آف,الریان,5,0,5,3,0,https://video.varzesh3.com/video/208704/
1398/11/12,17:00,لیگ برتر ایران,1398-1399,هفته 18,نفت مسجدسلیمان,2,1,1,3,1,https://video.varzesh3.com/video/208927/
1397/08/10,16:30,جام حذفی ایران,97-98,1/8 نهایی,سایپا,2,2,0,1,1,https://video.varzesh3.com/video/178083/
1397/08/14,15:00,لیگ برتر ایران,1397-1398,هفته 11,ماشین سازی تبریز,0,0,0,1,0,https://video.varzesh3.com/video/178398/
1397/09/04,17:35,لیگ برتر ایران,1397-1398,هفته 13,استقلال خوزستان,1,0,1,3,0,https://video.varzesh3.com/video/179886/
1397/09/08,17:30,لیگ برتر ایران,1397-1398,هفته 14,صنعت نفت آبادان,3,0,3,3,1,https://video.varzesh3.com/video/180167/
1397/09/16,15:00,لیگ برتر ایران,1397-1398,هفته 15,سپیدرود رشت,5,0,5,3,0,https://video.varzesh3.com/video/180746/
1397/09/22,16:15,لیگ برتر ایران,1397-1398,هفته 12,شهرخودرو مشهد,0,0,0,1,1,https://video.varzesh3.com/video/181104/
1397/11/18,15:45,لیگ برتر ایران,1397-1398,هفته 16,پیکان,4,0,4,3,0,https://video.varzesh3.com/video/185328/
1397/11/26,15:30,لیگ برتر ایران,1397-1398,هفته 18,تراکتور,0,1,-1,0,0,https://video.varzesh3.com/video/185880/
1397/12/01,18:30,لیگ برتر ایران,1397-1398,هفته 19,پارس جنوبی جم,2,0,2,3,1,https://video.varzesh3.com/video/186200/
1397/12/05,18:30,لیگ برتر ایران,1397-1398,هفته 17,ذوب آهن,3,0,3,3,1,https://video.varzesh3.com/video/186501/
1397/12/09,15:00,لیگ برتر ایران,1397-1398,هفته 20,فولاد,3,1,2,3,0,https://video.varzesh3.com/video/186739/
1397/12/14,18:45,لیگ نخبگان آسیا,2019,هفته 1,الدحیل,0,3,-3,0,0,https://video.varzesh3.com/video/187129/
1397/12/17,18:30,لیگ برتر ایران,1397-1398,هفته 21,نفت مسجدسلیمان,1,0,1,3,1,https://video.varzesh3.com/video/187346/
1397/12/21,19:00,لیگ نخبگان آسیا,2019,هفته 1,العین امارات,1,1,0,1,1,https://video.varzesh3.com/video/187602/
1397/12/25,19:00,لیگ برتر ایران,1397-1398,هفته 22,نساجی مازندران,1,0,1,3,1,https://video.varzesh3.com/video/187891/
1398/01/10,16:00,لیگ برتر ایران,1397-1398,هفته 23,پرسپولیس,0,1,-1,0,0,https://video.varzesh3.com/video/188631/
1398/01/14,17:46,لیگ برتر ایران,1397-1398,هفته 24,سایپا,0,0,0,1,1,https://video.varzesh3.com/video/188911/
1398/01/19,21:30,لیگ نخبگان آسیا,2019,هفته 1,الهلال,2,1,1,3,1,https://video.varzesh3.com/video/189232/
1398/01/23,17:47,لیگ برتر ایران,1397-1398,هفته 25,سپاهان,1,0,1,3,0,https://video.varzesh3.com/video/189480/
1398/01/28,20:17,لیگ برتر ایران,1397-1398,هفته 26,ماشین سازی تبریز,1,0,1,3,1,https://video.varzesh3.com/video/189794/
1398/02/03,19:30,لیگ نخبگان آسیا,2019,هفته 1,الهلال,0,1,-1,0,0,https://video.varzesh3.com/video/190188/
1398/02/07,20:15,لیگ برتر ایران,1397-1398,هفته 27,شهرخودرو مشهد,0,1,-1,0,0,https://video.varzesh3.com/video/190482/
1398/02/11,20:15,لیگ برتر ایران,1397-1398,هفته 28,استقلال خوزستان,4,2,2,3,1,https://video.varzesh3.com/video/190725/
1398/02/16,20:30,لیگ نخبگان آسیا,2019,هفته 1,الدحیل,1,1,0,1,1,https://video.varzesh3.com/video/191080/
1397/01/09,15:00,لیگ برتر ایران,1396-1397,هفته 26,نفت تهران,2,1,1,3,0,https://video.varzesh3.com/video/163889/
1397/01/13,20:00,لیگ نخبگان آسیا,2018,هفته 1,الریان,2,0,2,3,1,https://video.varzesh3.com/video/164085/
1397/01/17,18:55,لیگ برتر ایران,1396-1397,هفته 27,سیاه جامگان,4,1,3,3,1,https://video.varzesh3.com/video/164361/
1397/01/22,17:00,لیگ برتر ایران,1396-1397,هفته 28,گسترش فولاد,1,1,0,1,0,https://video.varzesh3.com/video/164669/
1397/01/27,20:15,لیگ نخبگان آسیا,2018,هفته 1,الهلال,1,0,1,3,0,https://video.varzesh3.com/video/164966/
1397/02/02,18:00,لیگ برتر ایران,1396-1397,هفته 29,پیکان,3,2,1,3,1,https://video.varzesh3.com/video/165363/
1397/02/07,17:00,لیگ برتر ایران,1396-1397,هفته 30,سپاهان,1,0,1,3,0,https://video.varzesh3.com/video/165652/
1397/02/13,19:15,جام حذفی ایران,96-97,فینال,خونه به خونه,1,0,1,3,1,https://video.varzesh3.com/video/165984/
1397/02/18,19:15,لیگ نخبگان آسیا,2018,یک هشتم نهایی,ذوب آهن,0,1,-1,0,0,https://video.varzesh3.com/video/166277/
1397/02/25,20:45,لیگ نخبگان آسیا,2018,یک هشتم نهایی,ذوب آهن,3,1,2,3,1,https://video.varzesh3.com/video/166694/
1397/04/29,20:45,لیگ برتر ایران,1396-1397,سوپر جام,پرسپولیس,0,0,0,1,0,
1397/05/05,20:45,لیگ برتر ایران,1397-1398,هفته 1,پیکان,0,0,0,1,1,https://video.varzesh3.com/video/171879/
1397/05/11,20:45,لیگ برتر ایران,1397-1398,هفته 2,ذوب آهن,2,2,0,1,0,https://video.varzesh3.com/video/172222/
1397/05/19,20:30,لیگ برتر ایران,1397-1398,هفته 3,تراکتور,3,0,3,3,1,https://video.varzesh3.com/video/172665/
1397/05/25,20:30,لیگ برتر ایران,1397-1398,هفته 4,پارس جنوبی جم,0,1,-1,0,0,https://video.varzesh3.com/video/173014/
1397/05/31,20:15,لیگ برتر ایران,1397-1398,هفته 5,فولاد,0,0,0,1,1,https://video.varzesh3.com/video/173442/
1397/06/05,20:30,لیگ نخبگان آسیا,2018,یک چهارم نهایی,السد,1,3,-2,0,1,https://video.varzesh3.com/video/173811/
1397/06/26,20:30,لیگ نخبگان آسیا,2018,یک چهارم نهایی,السد,2,2,0,1,0,https://video.varzesh3.com/video/175108/
1397/06/31,19:30,لیگ برتر ایران,1397-1398,هفته 7,نساجی مازندران,0,0,0,1,0,https://video.varzesh3.com/video/175422/
1397/07/05,18:30,لیگ برتر ایران,1397-1398,هفته 8,پرسپولیس,0,0,0,1,1,https://video.varzesh3.com/video/175768/
1397/07/10,20:45,جام حذفی ایران,97-98,1/16 نهایی,نفت مسجدسلیمان,1,0,1,3,0,https://video.varzesh3.com/video/176109/
1397/07/14,18:15,لیگ برتر ایران,1397-1398,هفته 6,نفت مسجدسلیمان,2,1,1,3,0,https://video.varzesh3.com/video/176354/
1397/07/27,15:30,لیگ برتر ایران,1397-1398,هفته 9,سایپا,2,1,1,3,0,https://video.varzesh3.com/video/177208/
1397/08/04,16:45,لیگ برتر ایران,1397-1398,هفته 10,سپاهان,0,1,-1,0,1,https://video.varzesh3.com/video/177665/
1396/07/21,17:00,لیگ برتر ایران,1396-1397,هفته 9,فولاد,0,0,0,1,1,https://video.varzesh3.com/video/144859/
1396/07/28,16:45,جام حذفی ایران,96-97,یک هشتم نهایی,نساجی مازندران,2,1,1,3,1,https://video.varzesh3.com/video/145207/
1396/08/04,16:40,لیگ برتر ایران,1396-1397,هفته 10,پرسپولیس,0,1,-1,0,0,https://video.varzesh3.com/video/145485/
1396/08/09,17:45,لیگ برتر ایران,1396-1397,هفته 11,نفت تهران,2,0,2,3,1,https://video.varzesh3.com/video/145725/
1396/08/29,14:45,لیگ برتر ایران,1396-1397,هفته 12,سیاه جامگان,0,0,0,1,0,https://video.varzesh3.com/video/146624/
1396/09/04,17:30,لیگ برتر ایران,1396-1397,هفته 13,گسترش فولاد,2,0,2,3,1,https://video.varzesh3.com/video/146924/
1396/09/09,15:00,لیگ برتر ایران,1396-1397,هفته 14,پیکان,0,0,0,1,0,https://video.varzesh3.com/video/147183/
1396/09/15,17:30,لیگ برتر ایران,1396-1397,هفته 15,سپاهان,3,0,3,3,1,https://video.varzesh3.com/video/147593/
1396/09/29,14:30,جام حذفی ایران,96-97,یک چهارم نهایی,ایران جوان بوشهر,3,0,3,3,1,
1396/10/03,16:25,لیگ برتر ایران,1396-1397,هفته 16,صنعت نفت آبادان,4,0,4,3,1,https://video.varzesh3.com/video/148600/
1396/10/07,15:00,لیگ برتر ایران,1396-1397,هفته 17,استقلال خوزستان,3,0,3,3,0,https://video.varzesh3.com/video/148825/
1396/10/15,14:30,لیگ برتر ایران,1396-1397,هفته 18,تراکتور,0,0,0,1,0,https://video.varzesh3.com/video/159228/
1396/10/22,16:35,لیگ برتر ایران,1396-1397,هفته 19,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/159603/
1396/10/29,15:00,لیگ برتر ایران,1396-1397,هفته 20,شهرخودرو مشهد,0,0,0,1,0,https://video.varzesh3.com/video/159966/
1396/11/05,15:30,لیگ برتر ایران,1396-1397,هفته 21,پارس جنوبی جم,4,0,4,3,1,https://video.varzesh3.com/video/160314/
1396/11/10,14:45,جام حذفی ایران,96-97,نیمه نهایی,صنعت نفت آبادان,2,1,1,3,0,https://video.varzesh3.com/video/160627/
1396/11/15,15:00,لیگ برتر ایران,1396-1397,هفته 22,ذوب آهن,1,2,-1,0,0,https://video.varzesh3.com/video/160965/
1396/11/19,16:00,لیگ برتر ایران,1396-1397,هفته 23,سپیدرود رشت,3,0,3,3,1,https://video.varzesh3.com/video/161207/
1396/11/24,18:40,لیگ نخبگان آسیا,2018,هفته 1,الریان,2,2,0,1,0,https://video.varzesh3.com/video/161540/
1396/12/01,19:00,لیگ نخبگان آسیا,2018,هفته 1,الهلال,1,0,1,3,1,https://video.varzesh3.com/video/161917/
1396/12/05,16:00,لیگ برتر ایران,1396-1397,هفته 24,فولاد,4,1,3,3,0,https://video.varzesh3.com/video/162137/
1396/12/10,15:45,لیگ برتر ایران,1396-1397,هفته 25,پرسپولیس,1,0,1,3,1,https://video.varzesh3.com/video/162408/
1396/12/15,18:50,لیگ نخبگان آسیا,2018,هفته 1,العین امارات,2,2,0,1,0,https://video.varzesh3.com/video/162738/
1396/12/21,19:00,لیگ نخبگان آسیا,2018,هفته 1,العین امارات,1,1,0,1,1,https://video.varzesh3.com/video/163051/
1395/12/09,19:00,لیگ نخبگان آسیا,2017,هفته 1,التعاون,3,0,3,3,1,https://video.varzesh3.com/video/134589/
1395/12/14,17:25,لیگ برتر ایران,1395-1396,هفته 23,سیاه جامگان,1,1,0,1,1,https://video.varzesh3.com/video/134887/
1395/12/18,17:30,لیگ برتر ایران,1395-1396,هفته 24,سایپا,2,1,1,3,0,https://video.varzesh3.com/video/135090/
1395/12/23,19:00,لیگ نخبگان آسیا,2017,هفته 1,لوکوموتیو تاشکند,2,0,2,3,1,https://video.varzesh3.com/video/135319/
1396/01/12,18:50,لیگ برتر ایران,1395-1396,هفته 25,فولاد,1,0,1,3,1,https://video.varzesh3.com/video/136148/
1396/01/17,17:30,لیگ برتر ایران,1395-1396,هفته 26,گسترش فولاد,1,1,0,1,0,https://video.varzesh3.com/video/136387/
1396/01/22,15:30,لیگ نخبگان آسیا,2017,هفته 1,لوکوموتیو تاشکند,1,1,0,1,0,https://video.varzesh3.com/video/136635/
1396/01/26,19:00,لیگ برتر ایران,1395-1396,هفته 27,صبای قم,2,1,1,3,1,https://video.varzesh3.com/video/136847/
1396/01/31,17:45,لیگ برتر ایران,1395-1396,هفته 28,تراکتور,0,1,-1,0,0,https://video.varzesh3.com/video/137073/
1396/02/05,20:15,لیگ نخبگان آسیا,2017,هفته 1,شباب الاهلی امارات,1,1,0,1,1,https://video.varzesh3.com/video/137315/
1396/02/09,18:00,لیگ برتر ایران,1395-1396,هفته 29,شهرخودرو مشهد,2,1,1,3,0,https://video.varzesh3.com/video/137511/
1396/02/14,18:00,لیگ برتر ایران,1395-1396,هفته 30,سپاهان,2,1,1,3,1,https://video.varzesh3.com/video/137731/
1396/02/19,20:20,لیگ نخبگان آسیا,2017,هفته 1,التعاون,2,1,1,3,0,https://video.varzesh3.com/video/137999/
1396/03/01,20:45,لیگ نخبگان آسیا,2017,یک هشتم نهایی,العین امارات,1,0,1,3,1,https://video.varzesh3.com/video/138583/
1396/03/08,23:15,لیگ نخبگان آسیا,2017,یک هشتم نهایی,العین امارات,1,6,-5,0,0,https://video.varzesh3.com/video/138907/
1396/05/06,21:00,لیگ برتر ایران,1396-1397,هفته 1,صنعت نفت آبادان,0,1,-1,0,0,https://video.varzesh3.com/video/141161/
1396/05/13,21:00,لیگ برتر ایران,1396-1397,هفته 2,استقلال خوزستان,0,0,0,1,1,https://video.varzesh3.com/video/141506/
1396/05/20,20:45,لیگ برتر ایران,1396-1397,هفته 3,تراکتور,1,0,1,3,1,https://video.varzesh3.com/video/141838/
1396/05/26,20:45,لیگ برتر ایران,1396-1397,هفته 4,سایپا,0,1,-1,0,0,https://video.varzesh3.com/video/142140/
1396/05/31,18:00,لیگ برتر ایران,1396-1397,هفته 5,شهرخودرو مشهد,0,2,-2,0,1,https://video.varzesh3.com/video/142414/
1396/06/17,17:45,جام حذفی ایران,96-97,1/16 نهایی,گل گهر سیرجان,2,1,1,3,0,https://video.varzesh3.com/video/143177/
1396/06/24,20:00,لیگ برتر ایران,1396-1397,هفته 6,پارس جنوبی جم,0,2,-2,0,0,https://video.varzesh3.com/video/143559/
1396/06/29,20:00,لیگ برتر ایران,1396-1397,هفته 7,ذوب آهن,1,1,0,1,1,https://video.varzesh3.com/video/143768/
1396/07/04,16:15,لیگ برتر ایران,1396-1397,هفته 8,سپیدرود رشت,2,1,1,3,0,https://video.varzesh3.com/video/144049/
1395/06/21,18:45,لیگ برتر ایران,1395-1396,هفته 5,ماشین سازی تبریز,1,1,0,1,1,https://video.varzesh3.com/video/123451/
1395/06/26,17:00,لیگ برتر ایران,1395-1396,هفته 6,پرسپولیس,0,0,0,1,0,https://video.varzesh3.com/video/123859/
1395/06/30,19:30,لیگ برتر ایران,1395-1396,هفته 7,ذوب آهن,2,1,1,3,1,https://video.varzesh3.com/video/124150/
1395/07/10,16:10,جام حذفی ایران,95-96,1/32 نهایی,ملوان نوین,2,0,2,3,0,https://video.varzesh3.com/video/124805/
1395/07/24,15:30,لیگ برتر ایران,1395-1396,هفته 8,سیاه جامگان,1,0,1,3,0,https://video.varzesh3.com/video/125531/
1395/07/30,16:45,لیگ برتر ایران,1395-1396,هفته 9,سایپا,2,0,2,3,1,https://video.varzesh3.com/video/125899/
1395/08/06,18:00,لیگ برتر ایران,1395-1396,هفته 10,فولاد,1,1,0,1,0,https://video.varzesh3.com/video/126264/
1395/08/10,16:35,جام حذفی ایران,95-96,1/16 نهایی,مس کرمان,1,0,1,3,1,https://video.varzesh3.com/video/126516/
1395/08/28,16:20,جام حذفی ایران,95-96,یک هشتم نهایی,صبای قم,0,0,0,1,1,https://video.varzesh3.com/video/127632/
1395/09/05,16:20,لیگ برتر ایران,1395-1396,هفته 11,گسترش فولاد,2,2,0,1,1,https://video.varzesh3.com/video/128068/
1395/09/11,16:20,لیگ برتر ایران,1395-1396,هفته 12,صبای قم,2,0,2,3,0,https://video.varzesh3.com/video/128466/
1395/09/19,16:20,لیگ برتر ایران,1395-1396,هفته 13,تراکتور,1,2,-1,0,1,https://video.varzesh3.com/video/129105/
1395/09/25,16:20,لیگ برتر ایران,1395-1396,هفته 14,شهرخودرو مشهد,1,0,1,3,1,https://video.varzesh3.com/video/129533/
1395/09/30,16:20,جام حذفی ایران,95-96,یک چهارم نهایی,نفت تهران,2,3,-1,0,0,https://video.varzesh3.com/video/129878/
1395/10/05,14:30,لیگ برتر ایران,1395-1396,هفته 15,سپاهان,1,1,0,1,0,https://video.varzesh3.com/video/130213/
1395/10/23,16:35,لیگ برتر ایران,1395-1396,هفته 16,نفت تهران,1,0,1,3,0,https://video.varzesh3.com/video/131411/
1395/10/28,16:40,لیگ برتر ایران,1395-1396,هفته 17,استقلال خوزستان,1,2,-1,0,1,https://video.varzesh3.com/video/131787/
