تاریخ,ساعت,مسابقات,فصل,عنوان,حریف,گل زده,گل خورده,تفاضل گل,امتیاز,بازی در خانه,لینک بازی
1399/09/16,15:00,لیگ برتر ایران,1399-1400,هفته 5,شهرخودرو مشهد,0,2,-2,0,1,https://video.varzesh3.com/video/223998/
1399/09/28,15:00,لیگ برتر ایران,1399-1400,هفته 7,استقلال,0,0,0,1,1,https://video.varzesh3.com/video/224597/
1399/10/04,16:30,لیگ برتر ایران,1399-1400,هفته 8,گل گهر سیرجان,1,1,0,1,1,https://video.varzesh3.com/video/224949/
1399/10/11,15:00,لیگ برتر ایران,1399-1400,هفته 6,پرسپولیس,1,1,0,1,0,https://video.varzesh3.com/video/225351/
1399/10/16,15:00,لیگ برتر ایران,1399-1400,هفته 10,تراکتور,1,2,-1,0,1,https://video.varzesh3.com/video/225608/
1399/10/21,15:00,لیگ برتر ایران,1399-1400,هفته 9,آلومینیوم اراک,2,2,0,1,0,https://video.varzesh3.com/video/225851/
1399/10/26,15:00,لیگ برتر ایران,1399-1400,هفته 11,سایپا,1,2,-1,0,0,https://video.varzesh3.com/video/226126/
1399/11/01,15:00,لیگ برتر ایران,1399-1400,هفته 12,نفت مسجدسلیمان,0,0,0,1,1,https://video.varzesh3.com/video/226393/
1399/11/10,15:00,لیگ برتر ایران,1399-1400,هفته 13,نساجی مازندران,3,2,1,3,0,https://video.varzesh3.com/video/226918/
1399/11/17,15:00,لیگ برتر ایران,1399-1400,هفته 14,سپاهان,1,3,-2,0,1,https://video.varzesh3.com/video/227309/
1399/11/26,15:00,لیگ برتر ایران,1399-1400,هفته 15,مس رفسنجان,1,3,-2,0,0,https://video.varzesh3.com/video/227996/
1399/12/11,17:35,لیگ برتر ایران,1399-1400,هفته 16,فولاد,0,1,-1,0,0,https://video.varzesh3.com/video/228918/
1398/05/31,20:15,لیگ برتر ایران,1398-1399,هفته 1,سایپا,2,3,-1,0,1,https://video.varzesh3.com/video/198224/
1398/06/08,20:00,لیگ برتر ایران,1398-1399,هفته 2,پارس جنوبی جم,0,0,0,1,0,https://video.varzesh3.com/video/198838/
1398/06/24,19:45,لیگ برتر ایران,1398-1399,هفته 3,تراکتور,0,0,0,1,1,https://video.varzesh3.com/video/199749/
1398/06/29,19:45,لیگ برتر ایران,1398-1399,هفته 4,صنعت نفت آبادان,1,1,0,1,0,https://video.varzesh3.com/video/200181/
1398/07/04,18:30,لیگ برتر ایران,1398-1399,هفته 5,استقلال,2,2,0,1,1,https://video.varzesh3.com/video/200602/
1398/07/08,18:30,جام حذفی ایران,98-99,1/16 نهایی,پارس جنوبی جم,2,1,1,3,0,https://video.varzesh3.com/video/200818/
1398/07/12,17:05,لیگ برتر ایران,1398-1399,هفته 6,سپاهان,0,2,-2,0,0,https://video.varzesh3.com/video/201124/
1398/07/24,16:50,جام حذفی ایران,98-99,1/8 نهایی,مس کرمان,2,4,-2,0,1,https://video.varzesh3.com/video/201882/
1398/07/29,16:50,لیگ برتر ایران,1398-1399,هفته 7,شهرخودرو مشهد,0,1,-1,0,1,https://video.varzesh3.com/video/202162/
1398/08/03,16:45,لیگ برتر ایران,1398-1399,هفته 8,پیکان,1,2,-1,0,0,https://video.varzesh3.com/video/202488/
1398/08/10,18:00,لیگ برتر ایران,1398-1399,هفته 9,شاهین شهرداری بوشهر,2,0,2,3,1,https://video.varzesh3.com/video/202976/
1398/08/17,15:00,لیگ برتر ایران,1398-1399,هفته 10,ماشین سازی تبریز,1,2,-1,0,0,https://video.varzesh3.com/video/203448/
1398/09/03,17:30,لیگ برتر ایران,1398-1399,هفته 11,فولاد,1,0,1,3,1,https://video.varzesh3.com/video/204332/
1398/09/08,14:30,لیگ برتر ایران,1398-1399,هفته 12,نفت مسجدسلیمان,0,0,0,1,0,https://video.varzesh3.com/video/204602/
1398/09/14,17:30,لیگ برتر ایران,1398-1399,هفته 13,پرسپولیس,0,3,-3,0,1,https://video.varzesh3.com/video/205074/
1398/09/18,17:30,لیگ برتر ایران,1398-1399,هفته 14,نساجی مازندران,2,0,2,3,1,https://video.varzesh3.com/video/205379/
1398/09/23,16:00,لیگ برتر ایران,1398-1399,هفته 15,گل گهر سیرجان,0,0,0,1,0,https://video.varzesh3.com/video/205746/
1398/09/29,15:15,لیگ برتر ایران,1398-1399,هفته 16,سایپا,1,3,-2,0,0,https://video.varzesh3.com/video/206155/
1398/11/05,15:45,لیگ برتر ایران,1398-1399,هفته 17,پارس جنوبی جم,1,0,1,3,1,https://video.varzesh3.com/video/208453/
1398/11/11,15:15,لیگ برتر ایران,1398-1399,هفته 18,تراکتور,1,2,-1,0,0,https://video.varzesh3.com/video/208851/
1398/11/18,16:00,لیگ برتر ایران,1398-1399,هفته 19,صنعت نفت آبادان,1,0,1,3,1,https://video.varzesh3.com/video/209358/
1398/12/04,18:30,لیگ برتر ایران,1398-1399,هفته 20,استقلال,1,2,-1,0,0,https://video.varzesh3.com/video/210365/
1398/12/08,16:15,لیگ برتر ایران,1398-1399,هفته 21,سپاهان,1,1,0,1,1,https://video.varzesh3.com/video/210612/
1399/04/08,20:30,لیگ برتر ایران,1398-1399,هفته 22,شهرخودرو مشهد,1,2,-1,0,0,https://video.varzesh3.com/video/216319/
1397/11/16,18:15,لیگ برتر ایران,1397-1398,هفته 16,نساجی مازندران,0,0,0,1,1,https://video.varzesh3.com/video/185195/
1397/11/30,18:30,لیگ نخبگان آسیا,2019,پلی‌آف,الغرافه,3,2,1,3,0,https://video.varzesh3.com/video/186148/
1397/12/05,18:30,لیگ برتر ایران,1397-1398,هفته 17,استقلال,0,3,-3,0,0,https://video.varzesh3.com/video/186501/
1397/12/09,18:30,لیگ برتر ایران,1397-1398,هفته 20,ماشین سازی تبریز,0,0,0,1,1,https://video.varzesh3.com/video/186748/
1397/12/13,19:00,لیگ نخبگان آسیا,2019,هفته 1,الزورا,0,0,0,1,1,https://video.varzesh3.com/video/187042/
1397/12/16,17:00,لیگ برتر ایران,1397-1398,هفته 21,شهرخودرو مشهد,1,0,1,3,0,https://video.varzesh3.com/video/187255/
1397/12/20,19:15,لیگ نخبگان آسیا,2019,هفته 1,النصر,3,2,1,3,0,https://video.varzesh3.com/video/187527/
1397/12/26,16:30,لیگ برتر ایران,1397-1398,هفته 22,استقلال خوزستان,2,0,2,3,1,https://video.varzesh3.com/video/187939/
1398/01/06,16:00,لیگ برتر ایران,1397-1398,هفته 19,سپاهان,1,1,0,1,0,https://video.varzesh3.com/video/188398/
1398/01/11,17:00,لیگ برتر ایران,1397-1398,هفته 23,صنعت نفت آبادان,2,1,1,3,0,https://video.varzesh3.com/video/188721/
1398/01/15,18:46,لیگ برتر ایران,1397-1398,هفته 24,سپیدرود رشت,0,0,0,1,1,https://video.varzesh3.com/video/188985/
1398/01/19,20:10,لیگ نخبگان آسیا,2019,هفته 1,الوصل امارات,3,1,2,3,0,https://video.varzesh3.com/video/189224/
1398/01/24,18:00,لیگ برتر ایران,1397-1398,هفته 25,پیکان,1,0,1,3,0,
1398/01/28,18:00,لیگ برتر ایران,1397-1398,هفته 26,پرسپولیس,0,0,0,1,1,https://video.varzesh3.com/video/189783/
1398/02/03,20:00,لیگ نخبگان آسیا,2019,هفته 1,الوصل امارات,2,0,2,3,1,https://video.varzesh3.com/video/190189/
1398/02/06,19:00,لیگ برتر ایران,1397-1398,هفته 27,تراکتور,2,0,2,3,1,https://video.varzesh3.com/video/190396/
1398/02/10,17:00,لیگ برتر ایران,1397-1398,هفته 18,سایپا,0,2,-2,0,1,https://video.varzesh3.com/video/190641/
1398/02/13,18:00,لیگ برتر ایران,1397-1398,هفته 28,پارس جنوبی جم,2,0,2,3,0,https://video.varzesh3.com/video/190879/
1398/02/17,23:00,لیگ نخبگان آسیا,2019,هفته 1,الزورا,2,2,0,1,0,https://video.varzesh3.com/video/191143/
1398/02/21,21:30,لیگ برتر ایران,1397-1398,هفته 29,فولاد,3,1,2,3,1,https://video.varzesh3.com/video/191391/
1398/02/26,21:30,لیگ برتر ایران,1397-1398,هفته 30,نفت مسجدسلیمان,2,2,0,1,0,https://video.varzesh3.com/video/191685/
1398/03/08,23:00,لیگ نخبگان آسیا,2019,هفته 1,النصر,0,0,0,1,1,https://video.varzesh3.com/video/192560/
1398/05/14,20:30,لیگ نخبگان آسیا,2019,یک هشتم نهایی,الاتحاد,1,2,-1,0,0,https://video.varzesh3.com/video/197171/
1398/05/21,23:30,لیگ نخبگان آسیا,2019,یک هشتم نهایی,الاتحاد,3,4,-1,0,1,https://video.varzesh3.com/video/197605/
1397/01/14,18:45,لیگ نخبگان آسیا,2018,هفته 1,الدحیل,0,1,-1,0,1,https://video.varzesh3.com/video/164160/
1397/01/18,17:00,لیگ برتر ایران,1396-1397,هفته 27,سپیدرود رشت,3,0,3,3,1,https://video.varzesh3.com/video/164422/
1397/01/23,17:00,لیگ برتر ایران,1396-1397,هفته 28,فولاد,1,1,0,1,0,https://video.varzesh3.com/video/164724/
1397/01/28,18:30,لیگ نخبگان آسیا,2018,هفته 1,لوکوموتیو تاشکند,1,1,0,1,0,https://video.varzesh3.com/video/165048/
1397/02/02,18:00,لیگ برتر ایران,1396-1397,هفته 29,پرسپولیس,2,1,1,3,1,https://video.varzesh3.com/video/165360/
1397/02/07,17:00,لیگ برتر ایران,1396-1397,هفته 30,نفت تهران,1,0,1,3,0,https://video.varzesh3.com/video/165654/
1397/02/18,19:15,لیگ نخبگان آسیا,2018,یک هشتم نهایی,استقلال,1,0,1,3,1,https://video.varzesh3.com/video/166277/
1397/02/25,20:45,لیگ نخبگان آسیا,2018,یک هشتم نهایی,استقلال,1,3,-2,0,0,https://video.varzesh3.com/video/166694/
1397/05/04,20:45,لیگ برتر ایران,1397-1398,هفته 1,نساجی مازندران,1,0,1,3,0,https://video.varzesh3.com/video/171818/
1397/05/11,20:45,لیگ برتر ایران,1397-1398,هفته 2,استقلال,2,2,0,1,1,https://video.varzesh3.com/video/172222/
1397/05/18,20:30,لیگ برتر ایران,1397-1398,هفته 3,سایپا,0,0,0,1,0,https://video.varzesh3.com/video/172628/
1397/05/26,20:15,لیگ برتر ایران,1397-1398,هفته 4,سپاهان,1,2,-1,0,1,https://video.varzesh3.com/video/173101/
1397/06/01,18:00,لیگ برتر ایران,1397-1398,هفته 5,ماشین سازی تبریز,2,1,1,3,0,https://video.varzesh3.com/video/173506/
1397/06/08,19:00,لیگ برتر ایران,1397-1398,هفته 6,شهرخودرو مشهد,1,2,-1,0,1,https://video.varzesh3.com/video/173987/
1397/06/22,18:30,جام حذفی ایران,97-98,1/16 نهایی,شهرخودرو مشهد,1,2,-1,0,1,https://video.varzesh3.com/video/174838/
1397/06/31,18:45,لیگ برتر ایران,1397-1398,هفته 7,استقلال خوزستان,0,1,-1,0,0,https://video.varzesh3.com/video/175417/
1397/07/06,18:15,لیگ برتر ایران,1397-1398,هفته 8,صنعت نفت آبادان,2,2,0,1,1,https://video.varzesh3.com/video/175857/
1397/07/27,16:00,لیگ برتر ایران,1397-1398,هفته 9,سپیدرود رشت,0,0,0,1,0,https://video.varzesh3.com/video/177210/
1397/08/03,16:15,لیگ برتر ایران,1397-1398,هفته 10,پیکان,1,1,0,1,1,https://video.varzesh3.com/video/177581/
1397/08/18,15:30,لیگ برتر ایران,1397-1398,هفته 12,تراکتور,1,4,-3,0,0,https://video.varzesh3.com/video/178748/
1397/09/03,15:15,لیگ برتر ایران,1397-1398,هفته 13,پارس جنوبی جم,0,1,-1,0,1,https://video.varzesh3.com/video/179977/
1397/09/07,15:30,لیگ برتر ایران,1397-1398,هفته 14,فولاد,1,1,0,1,0,https://video.varzesh3.com/video/180067/
1397/09/13,16:15,لیگ برتر ایران,1397-1398,هفته 11,پرسپولیس,0,1,-1,0,0,https://video.varzesh3.com/video/180540/
1397/09/21,15:00,لیگ برتر ایران,1397-1398,هفته 15,نفت مسجدسلیمان,0,0,0,1,1,https://video.varzesh3.com/video/181098/
1396/07/04,17:20,لیگ برتر ایران,1396-1397,هفته 8,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/144063/
1396/07/21,16:30,لیگ برتر ایران,1396-1397,هفته 9,شهرخودرو مشهد,2,2,0,1,0,https://video.varzesh3.com/video/144857/
1396/07/28,16:50,لیگ برتر ایران,1396-1397,هفته 10,پارس جنوبی جم,0,3,-3,0,1,https://video.varzesh3.com/video/145208/
1396/08/09,15:30,لیگ برتر ایران,1396-1397,هفته 11,تراکتور,0,0,0,1,0,https://video.varzesh3.com/video/145718/
1396/08/29,14:30,لیگ برتر ایران,1396-1397,هفته 12,سپیدرود رشت,2,1,1,3,0,https://video.varzesh3.com/video/146622/
1396/09/04,15:00,لیگ برتر ایران,1396-1397,هفته 13,فولاد,0,1,-1,0,1,https://video.varzesh3.com/video/146908/
1396/09/10,15:00,لیگ برتر ایران,1396-1397,هفته 14,پرسپولیس,0,4,-4,0,0,https://video.varzesh3.com/video/147256/
1396/09/15,15:15,لیگ برتر ایران,1396-1397,هفته 15,نفت تهران,2,0,2,3,1,https://video.varzesh3.com/video/147579/
1396/10/01,14:30,لیگ برتر ایران,1396-1397,هفته 16,سیاه جامگان,0,0,0,1,1,https://video.varzesh3.com/video/148484/
1396/10/08,14:30,لیگ برتر ایران,1396-1397,هفته 17,گسترش فولاد,1,0,1,3,0,https://video.varzesh3.com/video/148876/
1396/10/15,15:00,لیگ برتر ایران,1396-1397,هفته 18,پیکان,2,1,1,3,1,https://video.varzesh3.com/video/159230/
1396/10/22,15:00,لیگ برتر ایران,1396-1397,هفته 19,سپاهان,2,1,1,3,0,https://video.varzesh3.com/video/159596/
1396/10/28,15:00,لیگ برتر ایران,1396-1397,هفته 20,صنعت نفت آبادان,2,1,1,3,1,https://video.varzesh3.com/video/159907/
1396/11/04,15:00,لیگ برتر ایران,1396-1397,هفته 21,استقلال خوزستان,2,0,2,3,0,https://video.varzesh3.com/video/160255/
1396/11/10,17:00,لیگ نخبگان آسیا,2018,مرحله پلی‌آف,آیزول هند,3,1,2,3,1,https://video.varzesh3.com/video/160645/
1396/11/15,15:00,لیگ برتر ایران,1396-1397,هفته 22,استقلال,2,1,1,3,1,https://video.varzesh3.com/video/160965/
1396/11/19,16:00,لیگ برتر ایران,1396-1397,هفته 23,سایپا,2,4,-2,0,0,https://video.varzesh3.com/video/161313/
1396/11/23,16:45,لیگ نخبگان آسیا,2018,هفته 1,الدحیل,1,3,-2,0,0,https://video.varzesh3.com/video/161445/
1396/11/30,16:00,لیگ نخبگان آسیا,2018,هفته 1,لوکوموتیو تاشکند,2,0,2,3,1,https://video.varzesh3.com/video/161852/
1396/12/05,15:30,لیگ برتر ایران,1396-1397,هفته 24,شهرخودرو مشهد,2,1,1,3,1,https://video.varzesh3.com/video/162133/
1396/12/10,15:00,لیگ برتر ایران,1396-1397,هفته 25,پارس جنوبی جم,0,0,0,1,0,https://video.varzesh3.com/video/162406/
1396/12/15,16:00,لیگ نخبگان آسیا,2018,هفته 1,الوحده امارات,2,0,2,3,1,https://video.varzesh3.com/video/162722/
1396/12/21,18:30,لیگ نخبگان آسیا,2018,هفته 1,الوحده امارات,0,3,-3,0,0,https://video.varzesh3.com/video/163047/
1397/01/10,17:00,لیگ برتر ایران,1396-1397,هفته 26,تراکتور,3,0,3,3,1,https://video.varzesh3.com/video/163934/
1395/11/28,15:00,لیگ برتر ایران,1395-1396,هفته 22,استقلال,0,2,-2,0,1,https://video.varzesh3.com/video/133862/
1395/12/03,18:45,لیگ نخبگان آسیا,2017,هفته 1,العین امارات,1,1,0,1,0,https://video.varzesh3.com/video/134247/
1395/12/10,18:45,لیگ نخبگان آسیا,2017,هفته 1,الاهلی عربستان,1,2,-1,0,1,https://video.varzesh3.com/video/134671/
1395/12/15,16:00,لیگ برتر ایران,1395-1396,هفته 23,سپاهان,1,2,-1,0,0,https://video.varzesh3.com/video/134931/
1395/12/19,17:30,لیگ برتر ایران,1395-1396,هفته 24,نفت تهران,1,1,0,1,1,https://video.varzesh3.com/video/135141/
1395/12/23,16:30,لیگ نخبگان آسیا,2017,هفته 1,بنیادکار,2,0,2,3,0,https://video.varzesh3.com/video/135318/
1396/01/11,17:00,لیگ برتر ایران,1395-1396,هفته 25,استقلال خوزستان,1,1,0,1,0,https://video.varzesh3.com/video/136104/
1396/01/17,17:45,لیگ برتر ایران,1395-1396,هفته 26,صنعت نفت آبادان,1,1,0,1,1,https://video.varzesh3.com/video/136388/
1396/01/22,20:00,لیگ نخبگان آسیا,2017,هفته 1,بنیادکار,2,1,1,3,1,https://video.varzesh3.com/video/136659/
1396/01/26,17:30,لیگ برتر ایران,1395-1396,هفته 27,پیکان,2,1,1,3,0,https://video.varzesh3.com/video/136857/
1396/01/31,17:45,لیگ برتر ایران,1395-1396,هفته 28,ماشین سازی تبریز,2,1,1,3,1,https://video.varzesh3.com/video/137068/
1396/02/04,20:30,لیگ نخبگان آسیا,2017,هفته 1,العین امارات,0,3,-3,0,1,https://video.varzesh3.com/video/137246/
1396/02/09,18:00,لیگ برتر ایران,1395-1396,هفته 29,پرسپولیس,3,3,0,1,0,https://video.varzesh3.com/video/137514/
1396/02/14,18:00,لیگ برتر ایران,1395-1396,هفته 30,شهرخودرو مشهد,2,0,2,3,1,https://video.varzesh3.com/video/137732/
1396/02/18,20:10,لیگ نخبگان آسیا,2017,هفته 1,الاهلی عربستان,0,2,-2,0,0,https://video.varzesh3.com/video/137920/
1396/04/27,20:00,دوستانه,باشگاهی,,سیتارد,0,0,0,1,0,
1396/05/05,19:05,لیگ برتر ایران,1396-1397,هفته 1,سیاه جامگان,2,2,0,1,0,https://video.varzesh3.com/video/141101/
1396/05/13,20:30,لیگ برتر ایران,1396-1397,هفته 2,گسترش فولاد,3,0,3,3,1,https://video.varzesh3.com/video/141504/
1396/05/20,20:30,لیگ برتر ایران,1396-1397,هفته 3,پیکان,0,0,0,1,0,https://video.varzesh3.com/video/142019/
1396/05/26,20:15,لیگ برتر ایران,1396-1397,هفته 4,سپاهان,0,2,-2,0,1,https://video.varzesh3.com/video/142137/
1396/05/31,20:30,لیگ برتر ایران,1396-1397,هفته 5,صنعت نفت آبادان,2,2,0,1,0,https://video.varzesh3.com/video/142422/
1396/06/17,18:45,جام حذفی ایران,96-97,1/16 نهایی,فجر سپاسی,1,1,0,1,1,https://video.varzesh3.com/video/143181/
1396/06/24,19:45,لیگ برتر ایران,1396-1397,هفته 6,استقلال خوزستان,6,0,6,3,1,https://video.varzesh3.com/video/143558/
1396/06/29,20:00,لیگ برتر ایران,1396-1397,هفته 7,استقلال,1,1,0,1,0,https://video.varzesh3.com/video/143768/
1395/05/15,20:30,لیگ برتر ایران,1395-1396,هفته 3,فولاد,2,0,2,3,0,https://video.varzesh3.com/video/120719/
1395/05/21,20:15,لیگ برتر ایران,1395-1396,هفته 4,گسترش فولاد,1,1,0,1,1,https://video.varzesh3.com/video/121269/
1395/06/20,18:45,لیگ برتر ایران,1395-1396,هفته 5,صبای قم,1,1,0,1,0,https://video.varzesh3.com/video/123383/
1395/06/25,18:30,لیگ برتر ایران,1395-1396,هفته 6,تراکتور,1,2,-1,0,1,https://video.varzesh3.com/video/123780/
1395/06/30,19:30,لیگ برتر ایران,1395-1396,هفته 7,استقلال,1,2,-1,0,0,https://video.varzesh3.com/video/124150/
1395/07/08,17:15,جام حذفی ایران,95-96,1/32 نهایی,شهرداری بوشهر,0,0,0,1,0,https://video.varzesh3.com/video/124704/
1395/07/24,17:00,لیگ برتر ایران,1395-1396,هفته 8,سپاهان,2,0,2,3,1,https://video.varzesh3.com/video/125540/
1395/07/29,16:45,لیگ برتر ایران,1395-1396,هفته 9,نفت تهران,1,2,-1,0,0,https://video.varzesh3.com/video/125831/
1395/08/07,16:45,لیگ برتر ایران,1395-1396,هفته 10,استقلال خوزستان,2,0,2,3,1,https://video.varzesh3.com/video/119356/
1395/08/13,15:30,جام حذفی ایران,95-96,1/16 نهایی,گل ریحان البرز,1,0,1,3,0,https://video.varzesh3.com/video/126708/
1395/08/28,16:30,جام حذفی ایران,95-96,یک هشتم نهایی,ماشین سازی تبریز,3,2,1,3,1,https://video.varzesh3.com/video/127630/
1395/09/05,16:15,لیگ برتر ایران,1395-1396,هفته 11,صنعت نفت آبادان,3,0,3,3,0,https://video.varzesh3.com/video/128070/
1395/09/12,15:30,لیگ برتر ایران,1395-1396,هفته 12,پیکان,3,0,3,3,1,https://video.varzesh3.com/video/128571/
1395/09/18,14:00,لیگ برتر ایران,1395-1396,هفته 13,ماشین سازی تبریز,2,1,1,3,0,https://video.varzesh3.com/video/129015/
1395/09/26,16:20,لیگ برتر ایران,1395-1396,هفته 14,پرسپولیس,1,0,1,3,1,https://video.varzesh3.com/video/129608/
1395/10/01,13:30,جام حذفی ایران,95-96,یک چهارم نهایی,گسترش فولاد,2,0,2,3,0,https://video.varzesh3.com/video/129934/
1395/10/06,14:30,لیگ برتر ایران,1395-1396,هفته 15,شهرخودرو مشهد,1,1,0,1,0,https://video.varzesh3.com/video/130270/
1395/10/11,14:30,جام حذفی ایران,95-96,نیمه نهایی,تراکتور,2,3,-1,0,1,https://video.varzesh3.com/video/130589/
1395/10/24,15:00,لیگ برتر ایران,1395-1396,هفته 16,سیاه جامگان,1,0,1,3,1,https://video.varzesh3.com/video/131505/
1395/10/29,15:00,لیگ برتر ایران,1395-1396,هفته 17,سایپا,0,0,0,1,0,https://video.varzesh3.com/video/131857/
1395/11/04,15:30,لیگ برتر ایران,1395-1396,هفته 18,فولاد,1,0,1,3,1,https://video.varzesh3.com/video/132190/
1395/11/09,14:30,لیگ برتر ایران,1395-1396,هفته 19,گسترش فولاد,0,0,0,1,0,https://video.varzesh3.com/video/132562/
1395/11/14,17:00,لیگ برتر ایران,1395-1396,هفته 20,صبای قم,0,1,-1,0,1,https://video.varzesh3.com/video/132932/
1395/11/23,15:00,لیگ برتر ایران,1395-1396,هفته 21,تراکتور,1,4,-3,0,0,https://video.varzesh3.com/video/133516/
1394/11/18,14:30,لیگ برتر ایران,1394-1395,هفته 19,پرسپولیس,2,2,0,1,1,https://video.varzesh3.com/video/108370/
1394/11/24,15:00,لیگ برتر ایران,1394-1395,هفته 20,استقلال اهواز,1,1,0,1,0,https://video.varzesh3.com/video/108807/
1394/11/29,16:00,لیگ برتر ایران,1394-1395,هفته 21,فولاد,1,1,0,1,1,https://video.varzesh3.com/video/109134/
1394/12/16,15:30,لیگ برتر ایران,1394-1395,هفته 22,نفت تهران,1,0,1,3,0,https://video.varzesh3.com/video/110305/
1394/12/20,17:30,لیگ برتر ایران,1394-1395,هفته 23,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/110571/
1395/01/12,15:30,لیگ برتر ایران,1394-1395,هفته 24,گسترش فولاد,3,4,-1,0,0,https://video.varzesh3.com/video/111784/
1395/01/22,16:30,لیگ برتر ایران,1394-1395,هفته 25,تراکتور,1,2,-1,0,1,https://video.varzesh3.com/video/112447/
1395/01/26,17:00,لیگ برتر ایران,1394-1395,هفته 26,راه‌آهن,1,1,0,1,0,https://video.varzesh3.com/video/113141/
1395/02/05,18:15,لیگ برتر ایران,1394-1395,هفته 27,صبای قم,1,1,0,1,1,https://video.varzesh3.com/video/113596/
1395/02/09,18:00,لیگ برتر ایران,1394-1395,هفته 28,شهرخودرو مشهد,1,0,1,3,0,https://video.varzesh3.com/video/113869/
1395/02/19,18:00,لیگ برتر ایران,1394-1395,هفته 29,سیاه جامگان,3,1,2,3,1,https://video.varzesh3.com/video/114638/
1395/02/24,18:00,لیگ برتر ایران,1394-1395,هفته 30,استقلال خوزستان,0,2,-2,0,0,https://video.varzesh3.com/video/115013/
1395/03/09,21:00,جام حذفی ایران,94-95,فینال,استقلال,1,1,0,1,0,https://video.varzesh3.com/video/116123/
1395/05/04,18:16,لیگ برتر ایران,1395-1396,هفته 1,سیاه جامگان,1,2,-1,0,0,https://video.varzesh3.com/video/119881/
1395/05/10,19:30,لیگ برتر ایران,1395-1396,هفته 2,سایپا,1,1,0,1,1,https://video.varzesh3.com/video/120291/
1394/03/11,18:30,جام حذفی ایران,93-94,فينال,نفت تهران,3,1,2,3,0,
1394/05/09,18:50,لیگ برتر ایران,1394-1395,هفته 1,ملوان,0,1,-1,0,0,https://video.varzesh3.com/video/90374/
1394/05/16,21:00,لیگ برتر ایران,1394-1395,هفته 2,سپاهان,0,1,-1,0,1,https://video.varzesh3.com/video/91195/
1394/05/23,19:20,لیگ برتر ایران,1394-1395,هفته 3,استقلال,2,0,2,3,0,https://video.varzesh3.com/video/92038/
1394/05/29,19:15,لیگ برتر ایران,1394-1395,هفته 4,پرسپولیس,2,1,1,3,0,https://video.varzesh3.com/video/92768/
1394/06/04,19:10,لیگ برتر ایران,1394-1395,هفته 5,استقلال اهواز,0,0,0,1,1,https://video.varzesh3.com/video/93541/
1394/06/20,18:45,جام حذفی ایران,94-95,یک شانزدهم نهایی,بادران تهران,2,1,1,3,1,
1394/06/24,18:45,لیگ برتر ایران,1394-1395,هفته 6,فولاد,3,0,3,3,0,https://video.varzesh3.com/video/96067/
1394/06/30,16:00,جام حذفی ایران,94-95,یک هشتم نهایی,گسترش فولاد,1,0,1,3,0,
1394/07/04,17:20,لیگ برتر ایران,1394-1395,هفته 7,نفت تهران,0,0,0,1,1,https://video.varzesh3.com/video/97634/
1394/07/24,15:45,لیگ برتر ایران,1394-1395,هفته 8,سایپا,1,0,1,3,0,https://video.varzesh3.com/video/100232/
1394/07/29,16:45,لیگ برتر ایران,1394-1395,هفته 9,گسترش فولاد,0,0,0,1,1,https://video.varzesh3.com/video/100914/
1394/08/05,15:30,لیگ برتر ایران,1394-1395,هفته 10,تراکتور,4,4,0,1,0,https://video.varzesh3.com/video/101460/
1394/08/09,15:30,لیگ برتر ایران,1394-1395,هفته 11,راه‌آهن,4,0,4,3,1,https://video.varzesh3.com/video/102007/
1394/08/13,14:30,جام حذفی ایران,94-95,یک چهارم نهایی,پرسپولیس,2,0,2,3,1,
1394/08/29,15:15,لیگ برتر ایران,1394-1395,هفته 12,صبای قم,0,0,0,1,0,https://video.varzesh3.com/video/103649/
1394/09/03,14:30,جام حذفی ایران,94-95,نیمه نهایی,سپاهان,2,2,0,1,1,https://video.varzesh3.com/video/103875/
1394/09/09,15:15,لیگ برتر ایران,1394-1395,هفته 13,شهرخودرو مشهد,3,1,2,3,1,https://video.varzesh3.com/video/104200/
1394/09/23,14:30,لیگ برتر ایران,1394-1395,هفته 14,سیاه جامگان,1,0,1,3,0,https://video.varzesh3.com/video/104917/
1394/09/27,15:15,لیگ برتر ایران,1394-1395,هفته 15,استقلال خوزستان,0,1,-1,0,1,https://video.varzesh3.com/video/105168/
1394/10/05,15:00,لیگ برتر ایران,1394-1395,هفته 16,ملوان,1,0,1,3,1,https://video.varzesh3.com/video/105607/
1394/10/10,15:00,لیگ برتر ایران,1394-1395,هفته 17,سپاهان,1,1,0,1,0,https://video.varzesh3.com/video/105919/
1394/11/13,14:30,لیگ برتر ایران,1394-1395,هفته 18,استقلال,0,0,0,1,1,https://video.varzesh3.com/video/108025/
1393/07/10,17:10,لیگ برتر ایران,1393-1394,هفته 11,نفت تهران,0,0,0,1,0,https://video.varzesh3.com/video/61915/
1393/07/24,16:50,جام حذفی ایران,93-94,يک شانزدهم نهايي,پیام چغادک بوشهر,3,0,3,3,1,https://video.varzesh3.com/video/63092/
1393/07/30,16:50,لیگ برتر ایران,1393-1394,هفته 12,فولاد,0,1,-1,0,1,
1393/08/04,15:00,جام حذفی ایران,93-94,يک هشتم نهايي,استقلال خوزستان,3,2,1,3,0,
1393/08/09,16:50,لیگ برتر ایران,1393-1394,هفته 13,نفت مسجدسلیمان,1,1,0,1,0,
